year,week,zone,horizon,y_actual,y_stage1_prob,y_stage2_mag,y_pred_2stage,lower_90,upper_90,lower_90_A,upper_90_A,q_norm_applied,regime_active,covered_D,covered_A
2024,30,zone_B,11,130768.6,0.5695,25211.39,14357.11,0.0,271964.400374363,0.0,80587.5753846154,16.774464099974733,1,1,0
2024,31,zone_B,11,0.0,0.5741,29981.3,17211.74,0.0,322703.91882807383,0.0,83442.2053846154,16.774464099974733,1,1,1
2024,32,zone_B,11,37318.8,0.7185,32024.38,23010.24,0.0,425769.14891177736,0.0,89240.7053846154,16.774464099974733,1,1,1
2024,33,zone_B,11,87259.9,0.7185,32434.65,23305.03,0.0,431008.8831838089,0.0,89535.4953846154,16.774464099974733,1,1,1
2024,34,zone_B,11,58103.8,0.8174,30085.07,24591.68,0.0,453878.39741804136,0.0,90822.1453846154,16.774464099974733,1,1,1
2024,35,zone_B,11,76.6,0.7133,4325.29,3085.26,0.0,71613.30720906277,0.0,69315.72538461539,16.774464099974733,1,1,1
2024,36,zone_B,11,22.6,0.7133,2236.46,1595.28,0.0,45129.71118938242,0.0,67825.7453846154,16.774464099974733,1,1,1
2024,37,zone_B,11,49.5,0.6896,5576.53,3845.33,0.0,85123.14413753057,0.0,70075.7953846154,16.774464099974733,1,1,1
2024,38,zone_B,11,61.8,0.6896,0.0,0.0,0.0,16774.46409997473,0.0,66230.4653846154,16.774464099974733,1,1,1
2024,39,zone_B,11,46.5,0.6896,10519.15,7253.54,0.0,145702.25042770547,0.0,73484.00538461539,16.774464099974733,1,1,1
2024,40,zone_B,11,12654.2,0.6896,16768.79,11563.02,0.0,222300.94797726456,0.0,77793.4853846154,16.774464099974733,1,1,1
2024,41,zone_B,11,38466.6,0.7772,23085.1,17940.88,0.0,335663.99158192944,0.0,84171.3453846154,16.774464099974733,1,1,1
2024,1,zone_B,12,65452.7,0.5261,28102.61,14784.33,0.0,649377.6836042899,0.0,81744.51230769232,40.20400952110669,1,1,1
2024,2,zone_B,12,67766.0,0.5427,23142.78,12558.83,0.0,557678.160415067,0.0,79519.01230769232,40.20400952110669,1,1,1
2024,3,zone_B,12,0.0,0.4967,26343.87,13083.97,0.0,579316.0339749809,0.0,80044.15230769232,40.20400952110669,1,1,1
2024,4,zone_B,12,55851.7,0.4125,9750.14,4022.13,0.0,205931.89233623556,0.0,70982.31230769232,40.20400952110669,1,1,1
2024,5,zone_B,12,88099.7,0.3641,0.0,0.0,0.0,40204.009521106695,0.0,66960.18230769232,40.20400952110669,1,0,0
2024,6,zone_B,12,81354.7,0.3641,8421.01,3065.81,0.0,166527.6739510108,0.0,70025.99230769232,40.20400952110669,1,1,0
2024,7,zone_B,12,0.0,0.3641,8206.71,2987.79,0.0,163312.93712817406,0.0,69947.97230769231,40.20400952110669,1,1,1
2024,8,zone_B,12,0.0,0.3812,8193.03,3122.86,0.0,168878.36269418994,0.0,70083.04230769232,40.20400952110669,1,1,1
2024,9,zone_B,12,10185.8,0.4072,8430.13,3432.41,0.0,181633.06384144851,0.0,70392.59230769232,40.20400952110669,1,1,1
2024,10,zone_B,12,0.0,0.3812,3869.32,1474.83,0.0,100972.91888312047,0.0,68435.01230769232,40.20400952110669,1,1,1
2024,11,zone_B,12,0.0,0.3861,1715.41,662.38,0.0,67496.72134769736,0.0,67622.56230769232,40.20400952110669,1,1,1
2024,12,zone_B,12,8433.4,0.3509,2842.47,997.3,0.0,81296.76821650639,0.0,67957.48230769232,40.20400952110669,1,1,1
2024,13,zone_B,12,9796.6,0.407,7123.28,2898.94,0.0,159651.96088222374,0.0,69859.12230769232,40.20400952110669,1,1,1
2024,14,zone_B,12,0.0,0.4045,1851.53,749.02,0.0,71066.63673260603,0.0,67709.20230769232,40.20400952110669,1,1,1
2024,15,zone_B,12,79738.7,0.2996,17626.0,5279.91,0.0,11245.961185513708,0.0,72240.09230769232,0.9500217655211155,0,0,0
2024,16,zone_B,12,14015.1,0.4266,42070.09,17946.41,0.0,779668.058030791,0.0,84906.59230769232,40.20400952110669,1,1,1
2024,17,zone_B,12,0.0,0.4045,14026.82,5674.44,0.0,274013.6893080553,0.0,72634.62230769232,40.20400952110669,1,1,1
2024,18,zone_B,12,110457.8,0.3689,27513.86,10151.22,0.0,458474.9750519553,0.0,77111.40230769232,40.20400952110669,1,1,0
2024,19,zone_B,12,0.0,0.2463,29464.74,7256.9,0.0,15101.134715731298,0.0,74217.08230769231,0.9500217655211155,0,1,1
2024,20,zone_B,12,0.0,0.2145,46047.0,9878.71,0.0,20213.72128079221,0.0,76838.89230769232,0.9500217655211155,0,1,1
2024,21,zone_B,12,0.0,0.215,67338.65,14476.28,0.0,29179.08284929913,0.0,81436.46230769232,0.9500217655211155,0,1,1
2024,22,zone_B,12,0.0,0.215,12634.46,2716.12,0.0,6246.514883288328,0.0,69676.30230769231,0.9500217655211155,0,1,1
2024,23,zone_B,12,0.0,0.215,7404.29,1591.75,0.0,4053.968910789351,0.0,68551.93230769232,0.9500217655211155,0,1,1
2024,24,zone_B,12,0.0,0.2107,17566.73,3701.25,0.0,8167.539825156145,0.0,70661.43230769232,0.9500217655211155,0,1,1
2024,25,zone_B,12,0.0,0.2107,14700.48,3097.34,0.0,6989.902180740288,0.0,70057.52230769231,0.9500217655211155,0,1,1
2024,26,zone_B,12,0.0,0.1948,12302.66,2396.56,0.0,5623.3659278984,0.0,69356.74230769232,0.9500217655211155,0,1,1
2024,27,zone_B,12,0.0,0.2914,10975.33,3198.0,0.0,7186.191371657643,0.0,70158.18230769232,0.9500217655211155,0,1,1
2024,28,zone_B,12,0.0,0.4032,8154.09,3287.79,0.0,175674.13998450607,0.0,70247.97230769231,40.20400952110669,1,1,1
2024,29,zone_B,12,130768.6,0.5989,26124.0,15644.98,0.0,684839.9143986304,0.0,82605.16230769231,40.20400952110669,1,1,0
2024,30,zone_B,12,0.0,0.6286,19728.91,12401.03,0.0,551176.1677126364,0.0,79361.21230769232,40.20400952110669,1,1,1
2024,31,zone_B,12,37318.8,0.5989,48995.99,29342.43,0.0,1249229.7746135131,0.0,96302.61230769232,40.20400952110669,1,1,1
2024,32,zone_B,12,87259.9,0.7342,29154.87,21405.11,0.0,922180.3657614427,0.0,88365.29230769232,40.20400952110669,1,1,1
2024,33,zone_B,12,58103.8,0.7742,24119.54,18674.27,0.0,809658.8084008237,0.0,85634.45230769232,40.20400952110669,1,1,1
2024,34,zone_B,12,76.6,0.7445,12596.33,9377.63,0.0,426599.9653265224,0.0,76337.81230769232,40.20400952110669,1,1,1
2024,35,zone_B,12,22.6,0.7372,4753.05,3503.91,0.0,184579.15052220764,0.0,70464.09230769232,40.20400952110669,1,1,1
2024,36,zone_B,12,49.5,0.7791,3788.38,2951.47,0.0,161816.40750236745,0.0,69911.65230769232,40.20400952110669,1,1,1
2024,37,zone_B,12,61.8,0.8222,9593.7,7887.89,0.0,365216.7041825489,0.0,74848.07230769232,40.20400952110669,1,1,1
2024,38,zone_B,12,46.5,0.8222,5442.8,4475.04,0.0,224593.60028843998,0.0,71435.22230769231,40.20400952110669,1,1,1
2024,39,zone_B,12,12654.2,0.8222,21832.25,17950.35,0.0,779830.401828304,0.0,84910.53230769231,40.20400952110669,1,1,1
2024,40,zone_B,12,38466.6,0.8222,28436.8,23380.58,0.0,1003577.6504501035,0.0,90340.76230769232,40.20400952110669,1,1,1
